account_number,name,entity_type,status,registered,domestic_or_foreign,formation_place,naics,street,city,state,zip,email
3516108,I land deliveries LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Couriers and Express Delivery Services (492110),18 Carlson Pl,East Haven,CT,06512-3330,cueduarte90@yahoo.com
3516114,Wallingford Plaza Realty LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),150 Great Neck Rd Ste 404,Great Neck,NY,11021-3309,byron@hakimicapgroup.com
3516115,"LOUD MKTG, INC.",Stock,Active,2026-09-14,Foreign,MASSACHUSETTS,Marketing Consulting Services (541613),29 Harrison Dr,Wolcott,CT,06716-2549,jason@loudmktg.com
3516119,"Northmark Properties, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),73 Russ St,Hartford,CT,06106-1523,esacquisitions@gmail.com
3516122,Wallingford Plaza Partner LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),150 Great Neck Rd Ste 404,Great Neck,NY,11021-3309,byron@hakimicapgroup.com
3516123,"SEVEN LAYER LABS, INC.",Stock,Active,2026-09-14,Foreign,DELAWARE,Software Publishers (513210),1 Hampden Cir 1,Simsbury,CT,06070-1243,eastern@northwestregisteredagent.com
3516124,"Freebird Holdings, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),73 Russ St,Hartford,CT,06106-1523,esacquisitions@gmail.com
3516126,Brookfield Towing and Recovery LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Motor Vehicle Towing (488410),25 Custer St,West Hartford,CT,06110-1905,zane@brookfieldautobody.com
3516127,Market With Joey LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Advertising Agencies (541810),92 Tallwood Drive,Vernon,CT,06066,marketwithjoey@gmail.com
3516132,L&W NAILS&SPA INC,Stock,Active,2026-09-14,Domestic,Connecticut,All Other Personal Services (812990),,,,,easylife11354@gmail.com
3516135,Wallingford Plaza FH LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),150 Great Neck Rd Ste 404,Great Neck,NY,11021-3309,byron@hakimicapgroup.com
3516137,"Southeastern Excavating & Land Clearing, LLC",LLC,Active,2026-09-14,Foreign,GEORGIA,Site Preparation Contractors (238910),2389 Main St,Glastonbury,CT,06033-4617,eastern@northwestregisteredagent.com
3516138,AMR LISTING LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other General Merchandise Retailers (455219),360-B QUEEN ST 245,SOUTHINGTON,CT,06489,efile1234@incfile.com
3516139,131 OLD MILL LLC,LLC,Active,2026-09-14,Foreign,,,121 OLD MILL ROAD,GREENWICH,CT,06831,MIMIMI@OPTONLINE.NET
3516140,Warbler and Parrot LLC,LLC,Active,2026-09-14,Foreign,WYOMING,Art Dealers (459920),1309 Coffeen Avenue STE 1200,Sheridan,WY,82801,formations@wyomingllcattorney.com
3516142,GWOLOT LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Process, Physical Distribution, and Logistics Consulting Services (541614)","36 RUSS STREET , 3RD FLOOR #1735",HARTFORD,CT,06106,efile1234@incfile.com
3516147,Virtue PI LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Legal Services (541199),23 Dartmouth Pl,Newington,CT,06111-3612,virtuepi26@gmail.com
3516148,Wonderworks LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Hobby, Toy, and Game Retailers (459120)",82 Cemetery Rd,Mansfield Center,CT,06250-1309,nick@summersmanagement.net
3516153,BEST HOME RESTORATIONS LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Roofing Contractors (238160),49 GREAT HILL RD,OXFORD,CT,06478,efile1234@incfile.com
3516158,CECG SERVICES LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),41 Balance Rock Rd,Seymour,CT,06483-6023,taxcenterct@gmail.com
3516166,WebbaRoo LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Custom Computer Programming Services (541511),177 Black Hill Road,Plainfield,CT,06374,josh@webba-roo.com
3516167,CT Dev Peds LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),215 Main Street,Westport,CT,06880,mzeccola@ctdevpeds.com
3516171,Media Nutrition Label LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Software Publishers (513210),100 Ryefield Village Drive,Bloomfield,CT,06002,support@mnl-app.com
3516172,ROYAL PET SPA BY JEIDE Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Pet Care except Veterinary Services (812910),592 NEWFIELD AVE.,STAMFORD,CT,06905,igonzalez203@gmail.com
3516175,Synergy Financial Planning LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Portfolio Management and Investment Advice (523940),47 Old Village Cir,WINDSOR,CT,06095,doug@synergy-fp.com
3516178,Best Rental L.L.C.,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),55 Harris Road Extension,Salem,CT,06420-4014,bestrentalllc666@gmail.com
3516179,MAGUIRU ENTERPRISE LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),54 Kenosia Ave,Danbury,CT,06810-7333,battilana428@gmail.com
3516181,"Luth Wrestling Academy, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Sports and Recreation Instruction (611620),22 Midwood Rd,Milford,CT,06460-6634,luthwrestling@gmail.com
3516183,"Stony Acres, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),54 River Road,Clinton,CT,06413,dcassella@sbcglobal.net
3516185,Jameson Construction LLC,LLC,Active,2026-09-14,Foreign,RHODE ISLAND,Residential Remodelers (236118),105 Reynolds St,Danielson,CT,06239-2951,ryanjameson1@yahoo.com
3516193,Elite Team LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Real Estate Agents and Brokers (531210),52 Jeanne Court,Stamford,CT,06903,chriscarozza@gmail.com
3516195,"Marinone Scholarship Fund, Inc.",Non-Stock,Active,2026-09-14,Domestic,Connecticut,Grantmaking Foundations (813211),,,,,marinonescholarship@gmail.com
3516196,Arietis Robotics LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Elementary and Secondary Schools (611110),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516200,EC Studio LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Fitness and Recreational Sports Centers (713940),20 Drury Ln,West Hartford,CT,06117-1610,vijay.laknidhi@gmail.com
3516204,"Florian Holdings, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),88 Beecher St,Southington,CT,06489-4735,admin@granitepointproperty.com
3516205,Barks & Biscuits Veterinary Relief and Consulting LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Veterinary Services (541940),"37 Elaine Dr,",Simsbury,CT,06070,patriciacurella@gmail.com
3516206,CRIPA AUTO TRANSPORT LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"General Freight Trucking, Local (484110)",39 Town Hill Ave,Danbury,CT,06810-8022,imagency.ct@gmail.com
3516218,6 Bluff LLC,LLC,Active,2026-09-14,Domestic,,551112,C/O CHARLES RUSSELL SPEECHLYS US LLP 157 CHURCH ST,NEW HAVEN,CT,06510,SANDY.CHRISTOPHER@CRSBLAW.COM
3516225,"College Homes, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),88 Beecher St,Southington,CT,06489-4735,admin@granitepointproperty.com
3516228,Aurora Health Ventures LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Mental Health and Substance Abuse Facilities (623220),510 Tolland St,East Hartford,CT,06108-2523,sw@aurorahealthventures.com
3516231,RELAX HUB NEW SPA Inc.,Stock,Active,2026-09-14,Domestic,Connecticut,All Other Personal Services (812990),,,,,taxmd8@gmail.com
3516237,ONAN LANDSCAPING LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),167 W Cedar St,Norwalk,CT,06854-1913,marlosturcios@gmail.com
3516238,Goldstone Farm LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Support Activities for Animal Production (115210),57 POPE RD,Oxford,CT,06478,goldstonefarmllc@gmail.com
3516243,Sarah Puddy Integrative Counseling PLLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Individual and Family Services (624190),67 Church Hill Rd,Ledyard,CT,06339-1301,sarah.m.puddy@gmail.com
3516250,Southdown Pastures LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Dual-Purpose Cattle Ranching and Farming (112130),125 Washington Rd,Terryville,CT,06786-5812,karenzagurski1958@att.net
3516251,Arbacadabra Analytics LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services (518210)",6 Church View Rd,Oxford,CT,06478-1326,brian@arbacadabra.com
3516256,Clairmont Remodeling LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),75 Charles Ln,Storrs Mansfield,CT,06268-2347,clairmontremodeling@gmail.com
3516258,TORRINGTON VALLEY SOLAR LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Solar Electric Power Generation (221114),618 Main Street,Monroe,CT,06468,susanc@atensolar.com
3516260,OPALITE LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),24 Brookside Trail,New Milford,CT,06776,amiataconsulting@gmail.com
3516261,Fairfield County Water Pros LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Specialty Trade Contractors (238990),393 Long Hill Ave,Shelton,CT,06484-5599,nicksalemme@hotmail.com
3516263,IMD Cleaning LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Janitorial Services (561720),101 Newfield Ave,Bridgeport,CT,06607-2426,isamendez12@gmail.com
3516265,Carangelo Property Maintenance & Restoration LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),10 Simpson Ave,Wallingford,CT,06492,carangelopmrllc@gmail.com
3516270,Double A Nutrition LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Miscellaneous Ambulatory Health Care Services (621999),67 Great Hill Rd,Ridgefield,CT,06877-2603,alyssa.doubleanutrition@gmail.com
3516272,FlowerTeas LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Coffee and Tea Manufacturing (311920),2 Alden Ave,New Haven,CT,06515,caroline@newhaventea.com
3516279,Conard Boys Golf Boosters Inc.,Non-Stock,Active,2026-09-14,Domestic,Connecticut,Civic and Social Organizations (813410),110 Beechwood Rd,West Hartford,CT,06107,conardboysgolfboosters@gmail.com
3516282,10 RIVERSIDE RD SANDY HOOK LLC,LLC,Active,2026-09-14,Foreign,,531390,4 WEST STREET,NEWTOWN,CT,06470,CHOTTOIS@FLINTRIDGEDEV.COM
3516284,fitnesssupplywarehouse.com LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Sporting and Recreational Goods and Supplies Merchant Wholesalers (423910),253 White St apartment 4,Danbury,CT,06810-6830,fitnesssupplywarehouse@gmail.com
3516290,JOSE CHIMBO LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Finish Carpentry Contractors (238350),14 SAMMY ST,DANBURY,CT,06810,josechinb45jc@gmail.com
3516298,PUSHUN TRADE LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Transit and Ground Passenger Transportation (485999),736 W Thames St,Norwich,CT,06360-7026,psct168@outlook.com
3516303,DKM Investments LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),90 Congress Dr,Amston,CT,06231-1522,dianammorales3@gmail.com
3516304,Blueharbor Property Management LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Property Managers (531311),74 Campfield Ave,Hartford,CT,06114-1837,james@blueharborpropertymgt.com
3516309,"ModifyHealth, Inc.",Stock,Active,2026-09-14,Foreign,DELAWARE,Community Food Services (624210),190 Bluegrass Valley Pkwy,Alpharetta,GA,30005-2204,pete.desai@modifyhealth.com
3516311,PGH TRADING LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Wholesale Trade Agents and Brokers (425120),75 WARFIELD ST,MILFORD,CT,06461,kjin@easternaccounting.com
3516313,Fairfield Ludlowe Field Hockey Club Inc.,Non-Stock,Active,2026-09-14,Domestic,Connecticut,Civic and Social Organizations (813410),430 Verna Hill Road,Fairfield,CT,06824,rebeccalaytonkern@gmail.com
3516316,Wellspring Digital Solutions LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Computer Systems Design Services (541512),3 Paugussett Rd,Sandy Hook,CT,06482,hctiktokmarketing@gmail.com
3516318,Sweet Cherries Co. LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Retail Bakeries (311811),575 Hopmeadow St,Simsbury,CT,06070-2416,sweetcherriesco26@gmail.com
3516323,"Immersive Global Media, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Motion Picture and Video Production (512110),14 Joyce Ln,Simsbury,CT,06070-2911,hirethisguy1@gmail.com
3516331,Casalta Circle LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),5 Laurel Road,Guilford,CT,06437,robertaferr27@gmail.com
3516332,"17 Plymouth Road, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),23 West View Lane,STAMFORD,CT,06902,digesubuilding@gmail.com
3516334,The Liv Edit LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Graphic Design Services (541430),313 West Todd Street,Hamden,CT,06518,thelivedit.design@gmail.com
3516336,SWISS CLEANERS WESTPORT INC.,Stock,Active,2026-09-14,Domestic,Connecticut,Drycleaning and Laundry Services except Coin-Operated (812320),905 Post Rd E,Westport,CT,06880-5221,yoocpa123@gmail.com
3516339,D & T Partners LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Specialty Trade Contractors (238990),1 Peerless Way,Enfield,CT,06082,dallaslloyd32@gmail.com
3516340,ASHLEY SL RECYCLING LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Solid Waste Collection (562111),140 Farren Ave,New Haven,CT,06513-4525,bilmacoronel48@gmail.com
3516344,93 Elm LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),6 Mansewood Road,Old Lyme,CT,06371,jquarto@myerhillcompanies.com
3516350,POLLASTRI ALLIANCE MULTISERVICES LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"General Freight Trucking, Local (484110)",5 Great Pasture Rd,Danbury,CT,06810,eastern@northwestregisteredagent.com
3516351,Homeslicestudios LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Motion Picture and Video Production (512110),190 Pine Rock Ave,Hamden,CT,06514-4849,mawinbelfort@gmail.com
3516354,A & J flooring solutions Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Specialty Trade Contractors (238990),299 Evening Star Dr,Naugatuck,CT,06770-3549,jig193@yahoo.com
3516357,VELVET PAWS LUXURY GROOMING SPA LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Pet Care except Veterinary Services (812910),23 Cedar Crest Pl,Norwalk,CT,06854-1401,velvetpawsllc26@gmail.com
3516359,JC Legacy LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Book Publishers (513130),22 Stevens St,Danbury,CT,06810-6524,mujeresdedestinooficial@gmail.com
3516365,QKP LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures (711410)",735 Quinnipiac ave,New Haven,CT,06513,kassanpasley@gmail.com
3516384,Lulu�s Tomorrow Inc.,Non-Stock,Active,2026-09-14,Domestic,Connecticut,Other Grantmaking and Giving Services (813219),,,,,rrubin@lulustomorrow.com
3516393,74 Ridge Holdings Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),74 Ridge Road,Naugatuck,CT,06770,sandra.salmon@opalstork.com
3516394,"Pallets59, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Nonupholstered Wood Household Furniture Manufacturing (337122),59 Williams Rd,Monroe,CT,06468-1029,cp.pallets59@gmail.com
3516400,Vanguard Retail Solutions LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Vending Machine Operators (445132),28 Alcott Rd,Wolcott,CT,06716-1610,arianaistrefi731@icloud.com
3516402,"Enhanced Earthworks, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),145 Brinsmayd Ave,Stratford,CT,06614-1328,enhancedearthworksllc@gmail.com
3516410,Pair A Dice Salt and Sea Holdings Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),425 Main St,East Haven,CT,06512-2839,jdeko125@aol.com
3516411,HorusOperationsSupport LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Scientific and Technical Consulting Services (541690),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516413,35 Moore Ave LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),33 Laurel Hill Dr,Niantic,CT,06357-1536,viviangdd@yahoo.com
3516416,Aegis Advisory LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Accounting Services (541219),8 Trailing Ridge Rd,Brookfield,CT,06804,ashka.taxservices@gmail.com
3516428,JJJ FREIGHT LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Support Activities for Transportation (488999),127 Tognalli Dr,Torrington,CT,06790-5774,jjjfreightllc.com@jjjfreightllc.com
3516431,715 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),699 Maple Ave,Hartford,CT,06114-1856,abakrina@ymail.com
3516435,Hubbells Diesel Performance & Repair LLC,LLC,Active,2026-09-14,Domestic,Connecticut,General Automotive Repair (811111),270 S Main St,Terryville,CT,06786-6802,hubbellsdiesel@gmail.com
3516437,Big Fat Rooster LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Software Publishers (513210),47 Guilford Rd,Durham,CT,06422-2814,bigfatroosterllc@gmail.com
3516446,Goher Asset management LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),G20 Bradley Cir,Enfield,CT,06082-3835,sam.usman7@gmail.com
3516454,Menton Partners LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),50 Turkey Meadow Rd,Trumbull,CT,06611-5053,afrim.mustafa@outlook.com
3516455,Painted You LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Performing Arts Companies (711190),154 Mills Ave,Milford,CT,06460-7451,paintedyou@icloud.com
3516461,Coasties LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),168 S Anguilla Rd,Pawcatuck,CT,06379-1400,info@wearcoasties.com
3516462,1Legacy LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),68 Connelly Rd,New Milford,CT,06776-2038,1legacyskateboards@gmail.com
3516464,"MV Solutions, LLC",LLC,Active,2026-09-14,Foreign,SOUTH CAROLINA,"All Other Professional, Scientific, and Technical Services (541990)",40 Burton Hills Boulevard,Nashville,TN,37201,aabbott@i3verticals.com
3516472,De Pepins LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Snack and Nonalcoholic Beverage Bars (722515),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516477,Steady Path ABA LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),917 Bethany Mountain Road,Cheshire,CT,06410,info@steadypathaba.com
