permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
M01362736-I1-GC,M01362736-I1,Initial Permit,2026-09-08,2026-04-13,2027-08-10,General Construction,"FACADE REPAIR, REPLACE PARAPET WALL, AND CRACK FILL AS PER PLAN. THERE WILL BE NO CHANGE IN THE USE, EGRESS, OR OCCUPANCY UNDER THIS APPLICATION.",15600,4,EAST 116 STREET,Manhattan,10029,GC,R&A CONSTR SERVICES INC,288 BAY 38TH STREET 1D,R&A CONSTRUCTION SERVICES INC.,,,Permit Issued
M01364446-I1-PL,M01364446-I1,Initial Permit,2026-09-08,2026-04-30,2027-07-16,Plumbing,"Modifications to the existing plumbing system on the 1st floor (ODO Restaurant LL Work) as per plans. No change to use, egress or occupancy.",86664.5,410,10 AVENUE,Manhattan,10001,P,A&H EXPRESS PLBG&HTG CORP,"6202 17TH AVENUE, 1ST FLOOR",PR,,,Permit Issued
M01366226-S2-EW-SP,M01366226-S2,Initial Permit,2026-09-08,2026-07-28,2026-09-29,Sprinklers,"Sprinkler work on 4th and 5th floor as per plans filed herewith. No change in use, egress or occupancy.",100000,660,12 AVENUE,Manhattan,10019,F,CROSSFIELD PLBG.&HTG.CORP,122-17 18TH AVENUE,N/A,,,Permit Issued
M01368082-S1-PL,M01368082-S1,Initial Permit,2026-09-08,2026-08-02,2027-04-15,Plumbing,"PLUMBING WORK ASSOCIATED WITH THE GENERAL CONSTRUCTION APPLICATION TO COMBINE APARTMENTS AT THE 3RD FLOOR AS PER TTPN #3/97. NO CHANGE TO EGRESS, USE, OR OCCUPANCY.",22500,240,EAST 19 STREET,Manhattan,10003,P,A & E PLUMBING CORP,46117 26TH AVENUE,,,,Permit Issued
M01372235-S1-PL,M01372235-S1,Initial Permit,2026-09-08,2026-06-26,2027-02-18,Plumbing,"PLUMBING WORK ASSOCIATED WITH RENOVATION OF APARTMENT 21. NO CHANGE IN USE, EGRESS OR OCCUPANCY. ALL AS PER PLANS AND APPLICATIONS.",75000,924,WEST END AVENUE,Manhattan,10025,P,NEW PHASE PLUMBING & HEAT,211 52ND STREET,Not Applicable,,,Permit Issued
M01375346-S1-PL,M01375346-S1,Initial Permit,2026-09-08,2026-06-10,2027-05-16,Plumbing,FILED HEREWITH FOR PLUMBING WORK AS PER PLANS.,31500,180,WATER STREET,Manhattan,10038,P,DEPENDABLE MECH CORP,"6202 17TH AVENUE, 1ST FLOOR","20 W 33RD ST. PROPERTY OWNER, LLC",,,Permit Issued
M01375346-S2-EW-SP,M01375346-S2,Initial Permit,2026-09-08,2026-06-10,2026-09-21,Sprinklers,FILED HEREWITH FOR SPRINKLER WORK AS PER PLANS.,191000,180,WATER STREET,Manhattan,10038,F,DEPENDABLE MECHANICAL COR,"6202 17TH AVENUE,1ST FLOOR","20 W 33RD ST. PROPERTY OWNER, LLC",,,Permit Issued
M01375482-I1-PL,M01375482-I1,Initial Permit,2026-09-08,2026-08-13,2026-12-11,Plumbing,"PLUMBING WORK IN CONJUNCTION WITH INTERIOR RENOVATIONS CONSTRUCTION# M01375162-i1.OF APT 7H AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY. GENERAL",41991.52,880,5 AVENUE,Manhattan,10021,P,J&M PLUMBING OF WESTCHEST,284 E. 236TH STREET,,,,Permit Issued
M01376788-S2-MS,M01376788-S2,Initial Permit,2026-09-08,2026-09-01,2026-10-01,Mechanical Systems,"INSTALLATION OF NEW HVAC SYSTEMS, NEW ERV SYSTEM, & NEW MUA & EXHAUST FANS ALONG WITH ASSOCIATED PIPING & DUCTWORK AS PER THE DRAWINGS FILED HEREIN.",75000,133,EAST 95 STREET,Manhattan,10128,GC,MEA CONSTRUCTION INC,353 78TH ST #1A,Not Applicable,,,Permit Issued
M01377356-S4-EW-SP,M01377356-S4,Initial Permit,2026-09-08,2026-09-04,2026-12-17,Sprinklers,"Installation of 64 new sprinkler heads in proposed McDonalds Restaurant. No change in use, egress or occupancy.",121600,101,WEST 116 STREET,Manhattan,10026,F,FIREQUEST CORP,151 28TH STREET,WEBSTER ASSOCIATES,,,Permit Issued
M01378411-S3-PL,M01378411-S3,Initial Permit,2026-09-08,2026-08-10,2026-10-31,Plumbing,FILING FOR PLUMBING WORK ASSOCIATED WITH INTERIOR RENO OF AMENITY SPACE AS PER PLANS SUBMITTED HEREWITH.,25000,136,EAST 55 STREET,Manhattan,10022,P,"GREGG NY PLUMBING, INC","291 BROADWAY, SUITE 706",RUDIN,,,Permit Issued
M01378869-I1-GC-CX,M01378869-I1,Initial Permit,2026-09-08,2026-05-19,2027-02-17,General Construction,"Facade repairs as per plans. No change in egress, use, or occupancy.",224153.11,95,PARK TERRACE EAST,Manhattan,10034,GC,FUTURA BUILDERS GROUP INC,116-17 SUTPHIN BOULEVARD,ONEVESTA PROPERTY MANAGEMENT,,,Permit Issued
M01387057-S2-PL,M01387057-S2,Initial Permit,2026-09-08,2026-06-08,2026-11-02,Plumbing,INTERIOR RENOVATION IN EXISTING APARTMENT UNIT 34,6052,516,WEST 156 STREET,Manhattan,10032,P,ALL PRO PLBG & HTG INC,63-03 FOREST AVENUE,ESHCO REAL ESTATE & MANAGEMENT,,,Permit Issued
M01387553-I1-GC,M01387553-I1,Initial Permit,2026-09-08,2026-05-22,2027-03-08,General Construction,"Work includes per the filed plans remove/replace roof membrane, flashing, replace roof drains, repair/replace selected guard rails, remove/replace cracked masonry units, masonry repointing, repair spalled concrete, install brick cavity wall",2401173.6,303,WEST 66 STREET,Manhattan,10023,GC,XINOS CONSTRUCTION CORP,110-32A 15TH. AVENUE,Lincoln Guild Housing Corp.,,,Permit Issued
M01389310-S2-EW-SP,M01389310-S2,Initial Permit,2026-09-08,2026-04-29,2027-04-06,Sprinklers,"PL/SP for INSTALLATION OF NEW SUPPLY WATER AND SANITARY DRAIN PIPING AT 4TH FLOOR, TO BE CONNECTED AT THE 3RD FLOOR CEILING. INSTALLATION OF TWENTY-TWO (22) SPRINKLER HEADS AS SHOWN ON PLAN AT FOURTH FLOOR. NO CHANGE IN EGRESS OR USE OF OCC",51000,424,MADISON AVENUE,Manhattan,10017,F,EL-ROC CONTG OF BKLYN INC,"1 WEST 34TH STREET, STE 203",BLDG Management Co.,,,Permit Issued
M01390544-I1-GC,M01390544-I1,Initial Permit,2026-09-08,2026-06-12,2026-10-23,General Construction,Raised existing parapet to 3'-6 high (164' linear feet) to resolve violation 35687650N. No change to use bulk or egress,32800,139,WEST 113 STREET,Manhattan,10026,GC,CASUR MANAGEMENT & MAINT*,305 HILLSIDE AVENUE,CASUR MANAGEMENT AND MAINTENCE INC,,,Permit Issued
M01391832-S2-PL,M01391832-S2,Initial Permit,2026-09-08,2026-06-30,2026-12-31,Plumbing,"NYU-KIMMEL DECANT INTERIOR RENOVATION FIRST FLOOR - PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",3500,424,EAST 34 STREET,Manhattan,10016,P,OLYMPIC PLBG & HTG SVC IN,233-08 LINDEN BLVD,NYU LANGONE MEDICAL CENTER,,,Permit Issued
M01392196-S2-PL,M01392196-S2,Initial Permit,2026-09-08,2026-06-10,2026-12-31,Plumbing,"TISCH DECANT CELLAR FLOOR INTERIOR RENOVATION - PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",3500,562,FIRST AVENUE,Manhattan,10016,P,OLYMPIC PLBG & HTG SVC IN,233-08 LINDEN BLVD,NYU LANGONE MEDICAL CENTER,,,Permit Issued
M01392599-S2-PL,M01392599-S2,Initial Permit,2026-09-08,2026-09-02,2027-01-15,Plumbing,MADEWELL (SPACE#202/3rd Construction/2nd floor marketing) -- PLUMBING MODIFICATIONS AND INSTALLATIONS RELATED TO RETAIL RENOVATION.,37000,10,COLUMBUS CIRCLE,Manhattan,10019,P,GO GREENER PLUMBING LLC,578 SACKETT STREET,THE SHOPS AT COLUMBUS CIRCLE,,,Permit Issued
M01392599-S3-EW-SP,M01392599-S3,Initial Permit,2026-09-08,2026-09-02,2027-01-15,Sprinklers,MADEWELL (SPACE#202/ 3rd Construction/2nd floor marketing) - MODIFICATIONS TO EXISTING SPRINKLER SYSTEM IN CONJUNCTION WITH RETAIL RENOVATION.,50000,10,COLUMBUS CIRCLE,Manhattan,10019,F,GO GREENER PLUMBING LLC,578 SACKETT STREET,THE SHOPS AT COLUMBUS CIRCLE,,,Permit Issued
M01392665-I1-GC,M01392665-I1,Initial Permit,2026-09-08,2026-08-04,2027-07-26,General Construction,HEREWITH FILING ALTERATION TWO IN ORDER TO DO AN INTERIOR RENOVATION TO AN EXISTING MIXED-USE BUILDING AS PER CO# 17862(RETAIL STORE & OFFICE) TO ERECT NEW PARTITIONS TO RELOCATE PL FIXTURES AND TO OBTAIN A LETTER OF COMPLETION. NO CHANGE T,300700,922,MADISON AVENUE,Manhattan,10021,GC,ISHSHAH CONSTRUCTION CORP,70 EAST MAIN STREET SUITE103,,,,Permit Issued
M01397274-I1-GC,M01397274-I1,Initial Permit,2026-09-08,2026-05-15,2026-09-23,Structural,"FILING FOR FACADE REPAIR FOR FLOORS 001 THROUGH 012 AS PER PLANS FILED HEREWITH. NO CHANGE IN EGRESS, USE OR OCCUPANCY.",400000,491,BROADWAY,Manhattan,10012,GC,PHARAOHS RESTORATION,701 WEST 177 APT 35,PR,,,Permit Issued
M01397969-I1-GC,M01397969-I1,Initial Permit,2026-09-08,2026-06-15,2027-01-16,General Construction,"INTERIOR RENOVATION OF TENANT SPACE AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1587000,1261,BROADWAY,Manhattan,10001,GC,NJ MEP SOLUTIONS LLC,9 DORIS AVENUE,1255 COMPANY C/O KOEPPEL ROSEN LLC,,,Permit Issued
M01398046-I1-MS,M01398046-I1,Initial Permit,2026-09-08,2026-07-08,2027-01-16,Mechanical Systems,"INSTALLATION OF COOLING TOWER, AND HVAC UNIT INSTALLATIONS FOR TENANT SPACE AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",750000,1261,BROADWAY,Manhattan,10001,GC,NJ MEP SOLUTIONS LLC,9 DORIS AVENUE,1255 COMPANY C/O KOEPPEL ROSEN LLC,,,Permit Issued
M01399918-S1-PL,M01399918-S1,Initial Permit,2026-09-08,2026-07-29,2026-09-30,Plumbing,"RENOVATE KITCHEN, BATHROOM, AND WASHING MACHINE. NO CHANGE OF USE, EGRESS, OR OCCUPANCY.",40000,275,GREENWICH STREET,Manhattan,10007,P,ASPECT PLBNG&HTNG CO LLC,752 EAST 137 STREET SUITE 21,HARLEM PROPERTY MANAGEMENT,,,Permit Issued
M01400811-S1-PL,M01400811-S1,Initial Permit,2026-09-08,2026-08-27,2027-04-07,Plumbing,"RENOVATION OF APARTMENT 4 IN EXISTING BUILDING AS SHOWN ON PLANS. THERE IS NO CHANGE IN USE, OCCUPANCY, OR MEANS OF EGRESS",0,359,WEST 22 STREET,Manhattan,10011,P,PLATINUM PLBG & HTG INC,4024 AVENUE U,21-23 East 7th LLC,,,Permit Issued
M01404688-I1-MS,M01404688-I1,Initial Permit,2026-09-08,2026-09-08,2026-12-15,Mechanical Systems,"Mechanical demolition to existing duct/piping and HVAC as per plans filed herewith. No change to use, egress, or occupancy",15000,4,WEST 40 STREET,Manhattan,10018,GC,"L&K PARTNERS, INC","104 EAST 25TH STREET, 9TH FL",PR,,,Permit Issued
M01406034-S1-PL,M01406034-S1,Initial Permit,2026-09-08,2026-07-30,2027-06-02,Plumbing,PROPOSED PLUMBING WORK IN CONJUNCTION WITH GENERAL CONSTRUCTION. REMOVAL OF PLUMBING FIXTURES AND INSTALLATION OF NEW PLUMBING FIXTURES.,30000,201,EAST 83 STREET,Manhattan,10028,P,"PIPELINE PLUS, LLC",63-03 FOREST AVENUE,PR,,,Permit Issued
M01406361-S1-PL,M01406361-S1,Initial Permit,2026-09-08,2026-06-22,2027-05-23,Plumbing,WATER AND SANITARY PLUMBING MODIFICATIONS AS PER PLANS.,27000,1070,PARK AVENUE,Manhattan,10128,P,OTC PLUMBING CORP,123 50TH STREET,,,,Permit Issued
M01407517-I1-GC,M01407517-I1,Initial Permit,2026-09-08,2026-05-29,2027-03-31,General Construction,THE SCOPE INCLUDES RENOVATION OF THE BASE BUILDING CHILLER PLANT TO INCLUDE THE REMOVAL OF EXISTING ABSORPTION CHILLERS AND SYSTEM COMPONENTS IN ACCORDANCE WITH DE-CARBONIZATION AND MODERNIZATION EFFORTS FOR FUTURE REPLACEMENT WITH ELECTRIC,120000,120,WEST 106 STREET,Manhattan,10025,GC,POWER COOLING INC,43-43 VERNON BOULEVARD,Not Applicable,,,Permit Issued
M01408301-S1-MS,M01408301-S1,Initial Permit,2026-09-08,2026-08-25,2026-11-17,Mechanical Systems,"SUBSEQUENT MECHANICAL WORK IN CONJUNCTION WITH TENANT FIT OUT. FILING FEES PAID UNDER THE MAIN FILING. NO CHANGE IN OCCUPANCY, EGRESS, OR USE UNDER THIS APPLICATION.",0,55,EAST 59 STREET,Manhattan,10022,GC,CARY P O'BRIEN DESIGN LLC,"100 CONGRESS STREET, APT 201",NEWMARK KNIGHT FRANK,,,Permit Issued
M01408971-S1-PL,M01408971-S1,Initial Permit,2026-09-08,2026-08-07,2027-04-07,Plumbing,CAP AND REMOVE ALL PLUMBING FIXTURES,0,127,WEST 12 STREET,Manhattan,10011,P,PLATINUM PLBG & HTG INC,4024 AVENUE U,ANBAU ENTERPRISES,,,Permit Issued
M01409841-I1-SH,M01409841-I1,Initial Permit,2026-09-08,2026-09-08,2026-12-07,Sidewalk Shed,"INSTALLATION OF 300 PSF SIDEWALK SHED OVERHEAD PROTECTION AND WINDOW PROTECTION AS PER PLANS. ALL EQUIPMENT SHALL COMPLY WITH CHAPTER #33 OF THE 2022 CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",10000,163,WEST 133 STREET,Manhattan,10030,GC,MC SUPERSTRUCTURE INC,135-53 NORTHERN BLVD #2B,MC SUPERSTRUCTURE INC.,,,Permit Issued
M01409864-I1-SH,M01409864-I1,Initial Permit,2026-09-08,2026-09-08,2026-12-07,Sidewalk Shed,"INSTALLATION OF 300 PSF SIDEWALK SHED OVERHEAD PROTECTION AND WINDOW PROTECTION AS PER PLANS. ALL EQUIPMENT SHALL COMPLY WITH CHAPTER #33 OF THE 2022 CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",10000,171,WEST 133 STREET,Manhattan,10030,GC,MC SUPERSTRUCTURE INC,135-53 NORTHERN BLVD #2B,MC SUPERSTRUCTURE INC.,,,Permit Issued
M01411546-S2-MS,M01411546-S2,Initial Permit,2026-09-08,2026-09-01,2027-02-11,Mechanical Systems,Mechanical work filed in conjunction with apartment 11/12A renovation.,60000,155,EAST 72 STREET,Manhattan,10021,GC,ALPHACRAFT CONSTRUCTION*,2807 34TH AVENUE,PR,,,Permit Issued
M01413085-I1-GC,M01413085-I1,Initial Permit,2026-09-08,2026-06-25,2026-10-31,General Construction,"Refurbishing in 4 units kitchen cabinets and vanities ,minor wall refurbishing ,replacing kitchen sinks and lavs on existing roughing Protect existing range and hoods in place per submitted plans",99000,501,EAST 87 STREET,Manhattan,10128,GC,NONSTOP CONSTRUCTION INC,23-68 24TH STREET,"501 East 87th, LLC",,,Permit Issued
M01414281-I1-GC,M01414281-I1,Initial Permit,2026-09-08,2026-09-01,2026-12-30,General Construction,"INTERIOR RENOVATIONS OF APARTMENTS 14A1. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",427000,765,PARK AVENUE,Manhattan,10021,GC,RENO GENERAL CONSTRUCTION,34-31 200 STREET,,,,Permit Issued
M01414635-I1-GC,M01414635-I1,Initial Permit,2026-09-08,2026-08-31,2026-10-21,General Construction,INTERIOR RENOVATIONS AS INDICATED ON THE DRAWINGS.,116500,30,WEST 60 STREET,Manhattan,10023,GC,GC LAUNCHPAD LLC,1178 BROADWAY FL3 SUITE 4197,Not Applicable,,,Permit Issued
M01415708-I1-GC,M01415708-I1,Initial Permit,2026-09-08,2026-06-18,2027-02-27,General Construction,"MANSORY RESTORATION, LINTEL REPLACEMENT, SEALANT, COPING STONE REPLACEMENT AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY",63269.6,1225,PARK AVENUE,Manhattan,10128,GC,L & Z RESTORATION CORP,384 TROUTMAN STREET,PR,,,Permit Issued
M01416105-S2-EW-SP,M01416105-S2,Initial Permit,2026-09-08,2026-08-21,2026-09-29,Plumbing,SUBSEQUENT FILING OF INTERIOR PLUMBING & SPRINKLER WORK IN CONJUNCTION WITH DOB#M01416105-I1 (GC: INTERIOR RENOVATION OF OFFICE AT 007). WORK INCLUDES INSTALLATION/MODIFICATION OF PL FIXTURES & SPRINKLER HEADS AS PER THE PLANS HEREWITH.,103000,599,BROADWAY,Manhattan,10012,F,CROSSFIELD PLBG.&HTG.CORP,122-17 18TH AVENUE,ABC Properties,,,Permit Issued
M01417012-I1-GC,M01417012-I1,Initial Permit,2026-09-08,2026-08-13,2026-11-19,General Construction,"Interior renovation of unit 1A and 1L, Replacement Windows and Facade patching at former mechanical openings, New masonry opening for mechanical louver at courtyard",575900,1185,PARK AVENUE,Manhattan,10128,GC,JGR GROUP INC,9-19 38TH AVENUE,PR,,,Permit Issued
M01417203-S1-BE,M01417203-S1,Initial Permit,2026-09-08,2026-08-31,2026-12-04,Boiler Equipment,"INSTALL REPLACEMENT BOILER/BURNER UNIT(S) AS PER PLANS. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",150000,267,MULBERRY STREET,Manhattan,10012,P,DEMAR MECHANICAL INC,147 ATTORNEY STREET,285 LAFAYETTE CONDO,,,Permit Issued
M01419802-I1-GC,M01419802-I1,Initial Permit,2026-09-08,2026-07-20,2026-11-10,General Construction,"Demo of non-load bearing partitions. Installation of new non-load bearing partition walls, millwork, & finish flooring of a commercial space. No change in use, egress or occupancy.",200000,530,PARK AVENUE,Manhattan,10065,GC,DARBY CONSTRUCTION SVC LL,630 NINTH AVENUE 911,Chromatic,,,Permit Issued
M01419802-S5-MS,M01419802-S5,Initial Permit,2026-09-08,2026-07-17,2026-11-10,Mechanical Systems,"Mechanical work for commercial space. No change in use, egress or occupancy.",30000,530,PARK AVENUE,Manhattan,10065,GC,DARBY CONSTRUCTION SVC LL,630 NINTH AVENUE 911,Chromatic,,,Permit Issued
M01422016-I1-GC,M01422016-I1,Initial Permit,2026-09-08,2026-08-08,2027-05-05,General Construction,Provide new conduit from basement to fourth floor apartment and replace glass in windows as per plans filed herewith. No change to use. egress or occupancy.,18500,3,EAST 71 STREET,Manhattan,10021,GC,BLACK SQUARE BUILDERS COR,393 VAN DUZER STREET,BROWN HARRIS STEVENS RESIDENTIAL MA,,,Permit Issued
M01422481-I1-SG,M01422481-I1,Initial Permit,2026-09-08,2026-08-04,2026-10-31,Sign,"ILLUMINATED NON-ADVERTISING DOUBLE-FACE PROJECTING ACCESSORY SIGN - LA CABRA. NO CHANGE OF USE, EGRESS OR OCCUPANCY.",600,515,WEST 18 STREET,Manhattan,10011,S,CITY SIGNS INC,1940 MCDONALD AVE,515 WEST 18TH STREET CONDOMINIUM,,,Permit Issued
M01423104-S1-PL,M01423104-S1,Initial Permit,2026-09-08,2026-07-31,2027-02-08,Plumbing,"APARTMENT INTERIOR RENOVATION. REMOVE AND INSTALL PLUMBING FIXTURES. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION.",4500,166,EAST 61 STREET,Manhattan,10065,P,J.HAUSMAN PLUMBING INC,4008 BRONXWOOD AVE,,,,Permit Issued
M01424422-I1-GC,M01424422-I1,Initial Permit,2026-09-08,2026-08-11,2026-12-31,General Construction,"FILING HEREWITH TO ADDRESS WORK WITHOUT PERMIT VIOLATION #39011292H. OATH/ECB Violation Number: 039011292H - INTERIOR DEMOLITION/REMOVAL OF EXISTING PARTITIONS, CEILINGS & DOORS. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",171018,827,BROADWAY,Manhattan,10003,GC,WCDNY INC,56-10 GRAND AVENUE,Not Applicable,,,Permit Issued
M01424453-I1-GC,M01424453-I1,Initial Permit,2026-09-08,2026-09-02,2027-07-01,General Construction,"2nd floor office renovation as shown on the drawings filed herewith. No change in use, egress, or occupancy.",115351,204,ELIZABETH STREET,Manhattan,10012,GC,A.W. & S. CONSTRUCTION CO,211 EAST 43RD STREET 21ST FL,304-310 W. 14 REALTY LLC,,,Permit Issued
M01424999-S1-MS,M01424999-S1,Initial Permit,2026-09-08,2026-08-27,2026-10-28,Mechanical Systems,"Modifications to existing Mechanical System for INTERIOR RENOVATION OF EXISTING 17TH FLOOR SPACES INCLUSIVE OF BAR AND LOUNGE, COMMERCIAL KITCHEN, BACK OF HOUSE SPACES, AND TOILETS ROOMS WITHIN THE GRAMERCY PARK HOTEL. No change in occupanc",500060,2,LEXINGTON AVENUE,Manhattan,10010,GC,MJM CONSTR ASSOCIATES LLC,125 BEACH 128TH STREET,MCR Hotels,,,Permit Issued
M01427347-I1-GC,M01427347-I1,Initial Permit,2026-09-08,2026-09-04,2027-06-16,General Construction,Combine Room 2 and Room 3 in to 1 unit.,13400,444,CENTRAL PARK WEST,Manhattan,10025,GC,STARCOM CONSTRUCTION CO,57 YARNELL STREET,,,,Permit Issued
M01427586-S1-GC-CX,M01427586-S1,Initial Permit,2026-09-08,2026-08-20,2026-11-05,Mechanical Systems,"Minor interior alterations, replacement of wall and floor finishes, new millwork, new duct on 1st floor replacement of HVAC units on cellar floor.",84100,123,5 AVENUE,Manhattan,10003,GC,ROCK STAR RENOVATION LLC,506 HUMBOLDT STREET,PR,,,Permit Issued
M01427678-I1-GC,M01427678-I1,Initial Permit,2026-09-08,2026-08-20,2027-02-27,General Construction,"Facade repairs, including but not limited to, brick masonry repairs, terra cotta repairs, and window replacement. No change in egress, use or occupancy.",181500,255,WEST 90 STREET,Manhattan,10024,GC,L & Z CONSULTING CORP,386 TROUTMAN STREET,BLUE WOODS MGMT. GROUP,,,Permit Issued
M01428415-I1-GC,M01428415-I1,Initial Permit,2026-09-08,2026-08-07,2027-03-24,General Construction,"Renovation of existing kitchen. Remove and install partitions, doors and finishes. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",15000,200,WEST 20 STREET,Manhattan,10011,GC,"KBRNY, INC",838 6TH AVE 5TH FLOOR,,,,Permit Issued
M01430597-I1-MS,M01430597-I1,Initial Permit,2026-09-08,2026-08-25,2026-11-04,Mechanical Systems,"Propose to install new HVAC units. No change in use, egress or occupancy.",419000,20,WEST 22 STREET,Manhattan,10010,GC,BREFFNI MECHANICAL INC,640 SAW MILL RIVER ROAD,PR,,,Permit Issued
M01430686-I1-EW-SP,M01430686-I1,Initial Permit,2026-09-08,2026-09-01,2026-11-10,Sprinklers,"AT 8TH FLOOR PUBLIC CORRIDOR AND RESTROOMS, REMOVAL AND INSTALLATION OF SPRINKLER HEADS AND RELATED PIPING AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, OCCUPANCY, OR EGRESS.",12000,99,PARK AVENUE,Manhattan,10016,F,SEAN COAKLEY P & H INC,721 EAST 136TH STREET,99 PARK AVENUE ASSOCIATES LP,,,Permit Issued
M01430930-I1-PMM,M01430930-I1,Initial Permit,2026-09-08,2026-09-08,2026-11-09,Protection and Mechanical Methods,"Installation of temporary Site Specific Engineered Enclosure System per plan submitted. Work shall comply with 2022 building codes chapter 33. No change in use, egress and/or occupancy with this application.",7500,1790,BROADWAY,Manhattan,10019,GC,VEMA GROUP LLC,38-68 11TH STREET,1790 BROADWAY ASSOCIATES LLC,,,Permit Issued
M01431491-S3-EW-SP,M01431491-S3,Initial Permit,2026-09-08,2026-09-03,2026-10-02,Sprinklers,"Sprinkler modifications taking place on the 11th floor as per plans filed herewith. No change in use, egress or occupancy",33501.64,1330,AVENUE OF THE AMERICAS,Manhattan,10019,F,"NULINE MCHNCL SRVCS, LLC",45 WEST 34TH ST. STE906,1330 AOA Management LLC,,,Permit Issued
M01431742-S2-MS,M01431742-S2,Initial Permit,2026-09-08,2026-08-19,2027-01-14,Mechanical Systems,FILED HEREWITH FOR MECHANICAL WORK AS PER PLANS.,60000,149,GRAND STREET,Manhattan,10013,GC,DJA SAFETY LLC,631 WALL ST,Levanto LLC,,,Permit Issued
M01433326-I1-GC,M01433326-I1,Initial Permit,2026-09-08,2026-09-04,2027-06-30,General Construction,"Architectural modifications taking place on the 10th floor as per plans filed herewith. No change in use, egress or occupancy.",3499965,315,PARK AVENUE SOUTH,Manhattan,10010,GC,ICON INTERIORS INC,307 SEVENTH AVENUE,COLUMBIA PROPERTY TRUST,,,Permit Issued
M01433337-I1-MS,M01433337-I1,Initial Permit,2026-09-08,2026-08-27,2027-06-30,Mechanical Systems,"Mechanical modifications taking place on the 10th floor as per plans filed herewith. No change in use, egress or occupancy.",665000,315,PARK AVENUE SOUTH,Manhattan,10010,GC,ICON INTERIORS INC,307 SEVENTH AVENUE,COLUMBIA PROPERTY TRUST,,,Permit Issued
M01434110-I1-GC,M01434110-I1,Initial Permit,2026-09-08,2026-09-03,2027-01-01,General Construction,"Kurt Geiger-- General construction inclusive of partitions modifications for retail store remodel as per plans filed. No change to use, egress, or occupancy.",221976,107,SPRING STREET,Manhattan,10012,GC,PRINCIPAL BUILDERS SOLUTI,338 JERICHO TURNPIKE # 327,PR,,,Permit Issued
