entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268130203,"Thornton North Wing Company, LLC",2026-09-08,FLLC,Good Standing,OH,607 W Third Street,,Defiance,OH,43512,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268130204,Wood Stick Decor LLC,2026-09-08,DLLC,Good Standing,CO,1043 Deer Trail Rd,,Montrose,CO,81401,,Montrose
20268130208,"Resilience Interactive, LLC",2026-09-08,DLLC,Good Standing,CO,627 Bryce Dr,,Colorado Springs,CO,80910,,Colorado Springs
20268130211,"Thornton South Wing Company, LLC",2026-09-08,FLLC,Good Standing,OH,607 W Third Street,,Defiance,OH,43512,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268130214,Eden Homes & Estate Sales LLC,2026-09-08,DLLC,Good Standing,CO,672 Miranda St,,Grand Junction,CO,81505,,Grand Junction
20268130216,DR ROOF LLC,2026-09-08,DLLC,Good Standing,CO,12456 Dexter St,,Thornton,CO,80241,SimpleBiz Registered Agent Services LLC,Boulder
20268130220,The Wild Hollow LLC,2026-09-08,DLLC,Good Standing,CO,4365 Xenon St.,,Wheat Ridge,CO,80033,,Wheat Ridge
20268130222,"Westminster Wing Company, LLC",2026-09-08,FLLC,Good Standing,OH,607 W Third Street,,Defiance,OH,43512,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268130224,TJBorg Anesthesia Services LLC,2026-09-08,DLLC,Good Standing,CO,9283 Stoneglen Dr,,Colorado Springs,CO,80920,,Colorado Springs
20268130227,"JBJ CUSTOMS, LLC",2026-09-08,DLLC,Good Standing,CO,5636 County Lane 11.5,Unit 2,Olney Springs,CO,81062,"CORPORATE SERVICE CENTER, INC.",Denver
20268130233,L&P VENDING PARTNERS LLC,2026-09-08,DLLC,Good Standing,CO,7659 S Holland Way,,Littleton,CO,80128,SimpleBiz Registered Agent Services LLC,Boulder
20268130234,Tweener Dink LLC,2026-09-08,DLLC,Good Standing,CO,1250 Cherokee St Apt 1412,,Denver,CO,80204,,Denver
20268130235,A&B Flips LLC,2026-09-08,DLLC,Good Standing,CO,15620 Akron St,,Brighton,CO,80602,,Brighton
20268130236,"Atlas Royalties WI, LLC",2026-09-08,DLLC,Good Standing,CO,12650 W. 64th Ave.,Unit E #108,Arvada,CO,80004,Atlas Royalties LLC,Arvada
20268130237,Ax0n Intelligence Company,2026-09-08,FPC,Good Standing,DE,9 Burnett Ct,Ste B,Durango,CO,81301,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268130240,Jaxon Powers LLC,2026-09-08,DLLC,Good Standing,CO,8102 W 22nd Way,,Lakewood,CO,80214,,Lakewood
20268130243,"HOUSING RESOURCES, LLC",2026-09-08,FLLC,Good Standing,WY,4899 E 119th Ct.,,Thornton,CO,80233,"CORPORATE SERVICE CENTER, INC.",Denver
20268130244,Willowcraft Workshop LLC,2026-09-08,DLLC,Good Standing,CO,1300 Monroe Street,,Denver,CO,80206,,Denver
20268130247,Wirth Automotive Services LLC,2026-09-08,DLLC,Good Standing,CO,531 8th St,,Greeley,CO,80631,,Greeley
20268130248,Krylore Clothing Co. LLC,2026-09-08,DLLC,Good Standing,CO,1410 Valley View Dr Ste 300,,Delta,CO,81416,,Delta
20268130250,BOSPRINTERBUILD LLC,2026-09-08,DLLC,Good Standing,CO,5206 North Robb Street,,Arvada,CO,80002,SimpleBiz Registered Agent Services LLC,Boulder
20268130255,TUVYRA LLC,2026-09-08,DLLC,Good Standing,CO,7701 E 136th Pl,,Thornton,CO,80602,,Thornton
20268130256,Elevated Bakery LLC,2026-09-08,DLLC,Good Standing,CO,16761 Ivanhoe St,,Brighton,CO,80602,,Brighton
20268130258,"TNT MedStaffing Colorado, LLC",2026-09-08,DLLC,Good Standing,CO,5680 Greenwood Plaza Blvd Ste 120 PMB 5,,Greenwood Village,CO,80111,,Greenwood Village
20268130260,Stakeholder Service Group LLC,2026-09-08,DLLC,Good Standing,CO,1905 N Sherman St Ste 200,,Denver,CO,80203,iPostal1 Business Centers LLC,Centennial
20268130264,Shwhoa & Co LLC,2026-09-08,DLLC,Good Standing,CO,7742 S Spruce St,,Centennial,CO,80112,Rocky Mountain RA LLC,Denver
20268130267,STREETWISE SOFTWARE ONLINE LLC,2026-09-08,DLLC,Good Standing,CO,3195 Nathan Ave,,Grand Junction,CO,81504,SimpleBiz Registered Agent Services LLC,Boulder
20268130273,SERENDIPITEA TEAS AND TINCTURES LLC,2026-09-08,DLLC,Good Standing,CO,710 Niblic Dr,,Grand Junction,CO,81506,SimpleBiz Registered Agent Services LLC,Boulder
20268130283,Colorado Bros Remodeling LLC,2026-09-08,DLLC,Good Standing,CO,1620 W 82nd Pl,,Denver,CO,80221,,Denver
20268130288,DINKERAI LLC,2026-09-08,DLLC,Good Standing,CO,18250 Will O the Wisp Way,,Monument,CO,80132,SimpleBiz Registered Agent Services LLC,Boulder
20268130290,StreetScene Installations LLC,2026-09-08,DLLC,Good Standing,CO,2708 Freedom Ave,,Pueblo,CO,81003,,Pueblo
20268130291,True Ground LLC,2026-09-08,DLLC,Good Standing,CO,363 Sage Cors,,Westcliffe,CO,81252,,Westcliffe
20268130293,Volumentio Marketing LLC,2026-09-08,DLLC,Good Standing,CO,4363 Prairie Trail Dr,,Loveland,CO,80537,Registered Agents Inc,Denver
20268130301,BKS SNACKS LLC,2026-09-08,DLLC,Good Standing,CO,16835 Huron St Apt 108,,Broomfield,CO,80023,SimpleBiz Registered Agent Services LLC,Boulder
20268130306,Sevenfold Legacy Financial Group LLC,2026-09-08,DLLC,Good Standing,CO,15504 E Arizona Ave Unit 306,,Aurora,CO,80017,,Aurora
20268130310,"Lewter Human Resources Consulting, LLC",2026-09-08,DLLC,Good Standing,CO,25021 E 38th Ave,,Aurora,CO,80019,,Aurora
20268130316,"Division 9 Interior Systems, Ltd.",2026-09-08,DLLC,Good Standing,CO,8155 E. Fairmount Dr.,Ste. 1236,Denver,CO,80230,,"Denver, Colorado"
20268130317,Aspen License LLC,2026-09-08,DLLC,Good Standing,CO,1767 Peak Loop,,Broomfield,CO,80023,,Broomfield
20268130323,Better Yet Home Services LLC,2026-09-08,DLLC,Good Standing,CO,182 Pelican Ave,,Brighton,CO,80601,,Brighton
20268130332,TillKit LLC,2026-09-08,DLLC,Good Standing,CO,248 Evening Star Dr,,Westcliffe,CO,81252,,Westcliffe
20268130342,This is Fun Media LLC,2026-09-08,DLLC,Good Standing,CO,8131 E Phillips Cir,,Centennial,CO,80112,,Centennial
20268130346,PIXIE DUST CARING LLC,2026-09-08,DLLC,Good Standing,CO,10702 W 84th Pl,,Arvada,CO,80005,SimpleBiz Registered Agent Services LLC,Boulder
20268130348,Sole Sanctuary Wellness LLC,2026-09-08,DLLC,Good Standing,CO,7090 Rio Rd,,Peyton,CO,80831,,Peyton
20268130350,Salida Operations LLC,2026-09-08,DLLC,Good Standing,CO,1767 Peak Loop,,Broomfield,CO,80023,,Broomfield
20268130357,Stevie Helps LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST,#11811,DENVER,CO,80203,Colorado Registered Agent LLC,Denver
20268130359,Alameda Operations LLC,2026-09-08,DLLC,Good Standing,CO,1767 Peak Loop,,Broomfield,CO,80023,,Broomfield
20268130362,GREENS PRESERVATION LP,2026-09-08,DLP,Good Standing,CO,"2315 4th Ave, Suite 400",,Seattle,WA,98121,COGENCY GLOBAL INC.,Denver
20268130363,Energia Equipment Services LLC,2026-09-08,DLLC,Good Standing,CO,"1500 North Grant Street, Suite 11820",,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130365,"TNT MedStaffing Flagship-KCCMH, LLC",2026-09-08,DLLC,Good Standing,CO,5680 Greenwood Plaza Blvd Ste 120 PMB 5,,Greenwood Village,CO,80111,,Greenwood Village
20268130368,DSW Services LLC,2026-09-08,DLLC,Good Standing,CO,3125 Herrick Pl,,Pueblo,CO,81003,,Pueblo
20268130369,"Pomona Hospitality, LLC",2026-09-08,DLLC,Good Standing,CO,2600 S. Rock Creek Parkway,Unit 15-204,Superior,CO,80027,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268130379,INVERSIONES YIRSHAY LLC,2026-09-08,DLLC,Good Standing,CO,1001 s havana st apt201,,AURORA,CO,80012,,AURORA
20268130384,Xoople LLC,2026-09-08,FLLC,Good Standing,DE,"Canyon 28, 2755 Canyon Blvd",Office 02-109,Boulder,CO,80302,Registered Agents Inc,Denver
20268130386,Road Runner Capital LLC,2026-09-08,FLLC,Good Standing,NY,2121 Avenue of the Stars,Ste 2450,Los Angeles,CA,90067,COGENCY GLOBAL INC.,Denver
20268130392,Franklin House LLC,2026-09-08,DLLC,Good Standing,CO,2617 S Saint Paul St,,Denver,CO,80210,,Denver
20268130395,"The Forest Road Company, LLC",2026-09-08,FLLC,Good Standing,NY,2121 Avenue of the Stars,Ste 2450,Los Angeles,CA,90067,COGENCY GLOBAL INC.,Denver
20268130399,Lucy's Potatoes & Corn LLC,2026-09-08,DLLC,Good Standing,CO,1441 E 84th Pl,,Denver,CO,80229,,Denver
20268130400,ClearLeaf Studios LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST #5552,,Denver,CO,80203,Registered Agents Inc,Denver
20268130401,AMT VENTURES LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130402,Leslie Beck Collective LLC,2026-09-08,DLLC,Good Standing,CO,987 S Williams St,,Denver,CO,80209,"Briggs & Associates, LLC",Commerce City
20268130413,Tomasetti Tech LLC,2026-09-08,DLLC,Good Standing,CO,2224 Sunrise Dr,,Longmont,CO,80501,,Longmont
20268130414,"Strauss Law, LLC",2026-09-08,DLLC,Good Standing,CO,4257 Fern Ave,,Broomfield,CO,80020,,Broomfield
20268130415,Avenza Markets LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268130431,Sweetwater Home Cleaning LLC,2026-09-08,DLLC,Good Standing,CO,11525 Destination Dr Apt 2409,,Broomfield,CO,80021,,Broomfield
20268130433,JM Renewable Energy llc,2026-09-08,DLLC,Good Standing,CO,1127 S 4th St Apt 1,,Canon City,CO,81212,,Canon City
20268130437,Pigment and Proof LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST,STE R,DENVER,CO,80203,Colorado Registered Agent LLC,Denver
20268130439,KaLI Fadez LLC,2026-09-08,DLLC,Good Standing,CO,1910 S Oswego Way,,Aurora,CO,80014,,Aurora
20268130440,GONE AWAY LLC,2026-09-08,DLLC,Good Standing,CO,910 S Walden St Unit 208,,Aurora,CO,80017,,Aurora
20268130443,NEXA CRAFT LLC,2026-09-08,DLLC,Good Standing,CO,1219 E 4th Ave,,Denver,CO,80218,,Denver
20268130446,PaperPace LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130456,Shenanigan Innovations LLC,2026-09-08,DLLC,Good Standing,CO,17686 E Progress Dr,,Centennial,CO,80015,,Centennial
20268130459,Westward Solutions LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130461,Fifty2Eighty Apparel LLC,2026-09-08,DLLC,Good Standing,CO,156 Young Ct,,Denver,CO,80219,,Denver
20268130468,American Fuel & Convenience Inc,2026-09-08,DPC,Good Standing,CO,2385 W 84th Ave,,Denver,CO,80260,,Firestone
20268130485,FoxPeak Learning LLC,2026-09-08,DLLC,Good Standing,CO,"165 S Sable Blvd, R-13",,Aurora,CO,80012,,Aurora
20268130493,Altitude Level Solutions LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130494,Wild & Found LLC,2026-09-08,DLLC,Good Standing,CO,13255 W 63rd Pl,,Arvada,CO,80004,,Arvada
20268130501,"Networking With Faith, LLC",2026-09-08,DLLC,Good Standing,CO,26140 E Bayaud Ave,,Aurora,CO,80018,,Aurora
20268130507,Auto Shine Denver LLC,2026-09-08,DLLC,Good Standing,CO,4775 Argonne St Apt M102,,Denver,CO,80249,,Denver
20268130514,EMMANUEL OSEI LLC,2026-09-08,DLLC,Good Standing,CO,428 S Victor Way,,Aurora,CO,80012,,Aurora
20268130519,"Mountain Range Detailing, LLC",2026-09-08,DLLC,Good Standing,CO,13108 Bluffpoint Dr,,Peyton,CO,80831,,Peyton
20268130521,Du Jour LLC,2026-09-08,DLLC,Good Standing,CO,373 Inverness Parkway,,Englewood,CO,80112,Clinical Care 365 Inc.,Lone tree
20268130522,True Balance Bookkeeping Service LLC,2026-09-08,DLLC,Good Standing,CO,215 S Wadsworth Blvd Ste 400 # 808,,Lakewood,CO,80226,,Lakewood
20268130527,HACO Properties LLC,2026-09-08,DLLC,Good Standing,CO,1170 Fish Creek Falls Rd,,Steamboat Springs,CO,80487,,Steamboat Springs
20268130532,Peak Performance Plumbing & Mechanical LLC,2026-09-08,DLLC,Good Standing,CO,4637 Balls Ferry Rd,,Anderson,CA,96007,Registered Agents Inc,Denver
20268130533,ZTRUK LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130534,National Institute of Aesthetic Sciences,2026-09-08,DNC,Good Standing,CO,373 Inverness Parkway,,Englewood,CO,80112,Clinical Care 365 Inc.,Lone tree
20268130535,Proactive Digital Marketing LLC,2026-09-08,DLLC,Good Standing,CO,3990 Eaton Park St,,Aurora,CO,80019,,Aurora
20268130538,Made by Gracie LLC,2026-09-08,DLLC,Good Standing,CO,4445 Seton Pl,,Colorado Springs,CO,80918,,Colorado Springs
20268130541,Slaughter Creations LLC,2026-09-08,DLLC,Good Standing,CO,548 Willow Dr,,Hotchkiss,CO,81419,,Hotchkiss
20268130542,Fingolfin Industries LLC,2026-09-08,DLLC,Good Standing,CO,850 Chapman Dr Apt 1,,Colorado Springs,CO,80916,Registered Agents Inc,Denver
20268130554,Chariton Holdings LLC,2026-09-08,DLLC,Good Standing,CO,8105 Spruce St,,Salida,CO,81201,,Salida
20268130555,DP3 Property Services LLC,2026-09-08,DLLC,Good Standing,CO,633 Carlsbad Dr,,Grand Junction,CO,81507,,Grand Junction
20268130557,"Kova-Core Industries, LLC",2026-09-08,DLLC,Good Standing,CO,2021 1st Ave,,Greeley,CO,80631,,Greeley
20268130560,ICONIK BARBERZ LLC,2026-09-08,DLLC,Good Standing,CO,150 Sheridan Blvd Ste 306,,Lakewood,CO,80226,,Denver
20268130563,LEO PRIME LLC,2026-09-08,DLLC,Good Standing,CO,590 ANTLERS GULCH RD,APT 117,DILLON,CO,80435,,DILLON
20268130564,Full Spectrum Analytics and Engineering LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130578,FriendCity Group Inc,2026-09-08,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268130579,CMD Analytics LLC,2026-09-08,DLLC,Good Standing,CO,4150 Rio Vista Dr Apt 406,,Colorado Springs,CO,80917,,Colorado Springs
20268130587,2Morrow's Services LLC,2026-09-08,DLLC,Good Standing,CO,608 S 3rd Ave,,Brighton,CO,80601,,Brighton
20268130589,TOBO ENTERTAINMENT LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130592,Vespera Commerce Inc,2026-09-08,DPC,Good Standing,CO,630 E Hyman Ave Ste 101,,Aspen,CO,81611,Registered Agents Inc,Denver
20268130607,momonokinomise LLC,2026-09-08,DLLC,Good Standing,CO,511 E Kiowa St,,Colorado Springs,CO,80903,,Colorado Springs
20268130611,Astraea Logic Inc,2026-09-08,DPC,Good Standing,CO,215 S Wadsworth Blvd Ste 300,,Lakewood,CO,80226,Registered Agents Inc,Denver
20268130618,SerenSade Tech Inc,2026-09-08,DPC,Good Standing,CO,5401 Stone Creek Cir Unit 101,,Loveland,CO,80538,Registered Agents Inc,Denver
20268130623,Caelum Core Inc,2026-09-08,DPC,Good Standing,CO,858 W Happy Canyon Rd Ste 100,,Castle Pines,CO,80108,Registered Agents Inc,Denver
20268130625,"Executive Transformation Advisory, LLC.",2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,,Denver
20268130626,Side Pot Media LLC,2026-09-08,DLLC,Good Standing,CO,4400 S Syracuse St Unit 2301,,Denver,CO,80237,,Denver
20268130629,Harmonic Modalities LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST,,Denver,CO,80203,Registered Agents Inc,Denver
20268130633,Orenda Wave Inc,2026-09-08,DPC,Good Standing,CO,102 N Cascade Ave Ste 110,,Colorado Springs,CO,80903,Registered Agents Inc,Denver
20268130636,Kankisi LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST,,DENVER,CO,80203,Northwest Registered Agent LLC,Denver
20268130642,COLORADO PUBLIC SERVICES. INC.,2026-09-08,DNC,Good Standing,CO,1645 Verbena St,,Denver,CO,80220,"CORPORATE SERVICE CENTER, INC.",Denver
20268130645,Kestrael Global Inc,2026-09-08,DPC,Good Standing,CO,8480 E Orchard Rd Ste 1100,,Greenwood Village,CO,80111,Registered Agents Inc,Denver
20268130646,Cashcainfb LLC,2026-09-08,DLLC,Good Standing,CO,9545 W Coal Mine Ave,,Littleton,CO,80123,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268130649,Welvo LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130657,Beyond the Pond LLC,2026-09-08,DLLC,Good Standing,CO,13630 Via Varra,,Broomfield,CO,80020,,Broomfield
20268130660,Marcpolo LLC,2026-09-08,DLLC,Good Standing,CO,15468 E Dorado Pl,,Centennial,CO,80015,,Centennial
20268130666,R&E Cargo Express LLC,2026-09-08,DLLC,Good Standing,CO,14565 E Alameda Ave Apt 236,,Aurora,CO,80012,,Aurora
20268130668,Creative Nails By Clara LLC,2026-09-08,DLLC,Good Standing,CO,1450 S Havana St,Ste 809 Fl 8,Aurora,CO,80012,,Denver
20268130674,Off The Mix LLC,2026-09-08,DLLC,Good Standing,CO,21816 E Oberlin Pl,,Aurora,CO,80018,,Aurora
20268130680,Timothy Keenan Consulting LLC,2026-09-08,DLLC,Good Standing,CO,8635 Wranglers Way,,Colorado Springs,CO,80908,Registered Agents Inc,Denver
20268130684,Larkspur Shade Co LLC,2026-09-08,DLLC,Good Standing,CO,17120 Foxcross Dr,,Monument,CO,80132,,Monument
20268130686,HQ XIAN LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130691,Raven Resale LLC,2026-09-08,DLLC,Good Standing,CO,127 Harry's Court,,Pagosa Springs,CO,81147,,Pagosa Springs
20268130692,Discount Product Ventures LLC,2026-09-08,DLLC,Good Standing,CO,8249 E Candleberry Cir,,Orange,CA,92869,Regina LLC,Boulder
20268130696,WP Collectibles LLC,2026-09-08,DLLC,Good Standing,CO,7101 W Yale Ave Unit 1204,,Denver,CO,80227,,Denver
20268130698,"H & H JOO, LLC, Dissolved September 8, 2026",2026-09-08,DLLC,Voluntarily Dissolved,CO,4860 Aspen Creek Dr,,Broomfield,CO,80023,,Broomfield
20268130699,L & G 5150 Transport LLC,2026-09-08,DLLC,Good Standing,CO,10475 Akron St,,Commerce City,CO,80640,,Commerce City
20268130710,World Citizen LLC,2026-09-08,FLLC,Good Standing,WY,"1603 Capitol Ave, Suite # 414E",,Cheyenne,WY,82001,Registered Agents Inc,Denver
20268130714,Colorado installation L.L.C,2026-09-08,DLLC,Good Standing,CO,770 Jamaica st,,Aurora,CO,80010,,Aurora
20268130716,OTR Colorado LLC,2026-09-08,DLLC,Good Standing,CO,18445 W Colfax Ave Ste 105,,Lakewood,CO,80401,,Lakewood
20268130721,Plantae Nursery LLC,2026-09-08,DLLC,Good Standing,CO,10762 Arnold Ln,,Rye,CO,81069,,Rye
20268130722,Spooled Fishing LLC,2026-09-08,DLLC,Good Standing,CO,3110 Antero Drive,,Loveland,CO,80538,ENTITY PROTECT REGISTERED AGENT SERVICES LLC,Denver
20268130724,Takka Studio LLC,2026-09-08,DLLC,Good Standing,CO,"1500 N Grant St, Ste R",,Denver,CO,80203,Registered Agents Inc,Denver
20268130732,Ho Inc,2026-09-08,DPC,Good Standing,CO,1615 Platte St,,Denver,CO,80202,Registered Agents Inc,Denver
20268130741,Tiny Jobs LLC,2026-09-08,DLLC,Good Standing,CO,2829 Ingalls St Apt 101,,Edgewater,CO,80214,,Edgewater
20268130743,Mahj Scene LLC,2026-09-08,DLLC,Good Standing,CO,9164 E Star Hill Ln,,Lone Tree,CO,80124,,Lone Tree
20268130749,Norway Royal Yaran International Ltd,2026-09-08,DPC,Good Standing,CO,250 Fillmore St,,Denver,CO,80206,Registered Agents Inc,Denver
20268130762,"RSJ Park Cheeseman, LLC",2026-09-08,DLLC,Good Standing,CO,50 County Road 84,,Tabernash,CO,80478,,Tabernash
20268130764,Jilly Beans Reading Co. LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste N,,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130767,JIGGING PRO INC,2026-09-08,DPC,Good Standing,CO,1500 N GRANT ST,STE R,Denver,CO,80203,Registered Agents Inc,Denver
20268130769,Nelly Narsia LLC,2026-09-08,DLLC,Good Standing,CO,5165 S Valdai St,,Aurora,CO,80015,,Aurora
20268130771,Black Cat Real Estate Holdings LLC,2026-09-08,DLLC,Good Standing,CO,1431 N Monaco St Pkwy,,Denver,CO,80220,,Denver
20268130774,Gorilla Home Improvements LLC,2026-09-08,DLLC,Good Standing,CO,3395 S Emerson St,,Englewood,CO,80113,Northwest Registered Agent LLC,Denver
20268130780,Signal West Claims Services Inc.,2026-09-08,DPC,Good Standing,CO,1580 N Logan St Ste 660 #881928,,Denver,CO,80203-1994,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268130785,Tideline Restoration of Colorado LLC,2026-09-08,DLLC,Good Standing,CO,6482 S Potomac Ct,,Englewood,CO,80111,,Englewood
20268130790,Scruby LLC,2026-09-08,DLLC,Good Standing,CO,655 Poplar Ave,,Boulder,CO,80304,Registered Agents Inc,Denver
20268130796,Freaky Chick Hummus LLC,2026-09-08,DLLC,Good Standing,CO,1315 Bowwood Ct,,Loveland,CO,80538,,Loveland
20268130799,Knife Edge GIS Ltd.,2026-09-08,DLLC,Good Standing,CO,301 S 4th St,,Dolores,CO,81323,,Dolores
20268130801,Solartis LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130816,"Threefold Oak Collective, Ltd.",2026-09-08,DLLC,Good Standing,CO,16840 McKay Dr,,Mead,CO,80542,,Mead
20268130819,Team Dyson Foundation Inc.,2026-09-08,DNC,Good Standing,CO,2854 S Bahama St,,Aurora,CO,80013,,aurora
20268130822,ALFA TRANSPORTATION LLC,2026-09-08,DLLC,Good Standing,CO,1880 Arapahoe St Apt 2807,,Denver,CO,80202,,Denver
20268130827,"BROHN Collective, Ltd.",2026-09-08,DLLC,Good Standing,CO,16840 McKay Dr,,Mead,CO,80542,,Mead
20268130829,"TG CAPITAL, LLC",2026-09-08,DLLC,Good Standing,CO,816 Acoma St,408,Denver,CO,80204,"CORPORATE SERVICE CENTER, INC.",Denver
20268130830,BJs Mobile Emergency Services LLC,2026-09-08,DLLC,Good Standing,CO,5033 County Road 335 Trlr 184A,,New Castle,CO,81647,,New Castle
20268130837,"EG ELITE DISPATCH, LLC",2026-09-08,DLLC,Good Standing,CO,2639 W Holden Pl,313,Denver,CO,80204,"CORPORATE SERVICE CENTER, INC.",Denver
20268130838,Colorado Rustics woodworking LLC,2026-09-08,DLLC,Good Standing,CO,5442 Ben Park Circle,,Parker,CO,80134,ENTITY PROTECT REGISTERED AGENT SERVICES LLC,Denver
20268130843,Jaxel Systems LLC,2026-09-08,DLLC,Good Standing,CO,336 N Grant St,Apt. 205,Denver,CO,80203,,Denver
20268130849,"501c3 Strategies, LLC",2026-09-08,DLLC,Good Standing,CO,7908 S Roslyn Way,,Centennial,CO,80112,,Centennial
20261703327,"ELM Claims Consulting, LLC",2026-09-07,DLLC,Good Standing,CO,890 Huntington Dr,,Highlands Ranch,CO,80126,,Highlands Ranch
20268064549,Engebretsen Law LLC,2026-09-07,DLLC,Good Standing,CO,8181 Arista Pl Unit 100,,Broomfield,CO,80021,,Broomfield
20268111888,JBRD Collective LLC,2026-09-07,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268124815,Forjaon Inc,2026-09-07,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268124821,keurigpod INC,2026-09-07,DPC,Good Standing,CO,"Apt 205, 1910 Oxford St",,Berkeley,CA,94704,Registered Agents Inc,Denver
